Index_,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,MCI,Division,Hood_ID,Neighbourhood,ObjectId,Lat,Long,Postal Code,FSA
18210,2018-10-13T12:15:00.000Z,2018-10-16T15:58:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,43,Victoria Village (43),16147,43.7159882,-79.3049393,M4B 3P4,M4B
20307,2018-12-03T09:00:00.000Z,2018-12-03T11:03:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,43,Victoria Village (43),18021,43.7159882,-79.3049393,M4B 3P4,M4B
90607,2018-01-10T11:15:00.000Z,2018-01-11T13:59:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,62,East End-Danforth (62),83153,43.6884499,-79.3005447,M4C 1L3,M4C
32254,2018-06-01T00:00:00.000Z,2018-11-01T16:22:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,62,East End-Danforth (62),29892,43.6884499,-79.3005447,M4C 1L3,M4C
155199,2018-07-01T12:00:00.000Z,2018-07-04T21:26:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,62,East End-Danforth (62),143029,43.6894531,-79.2960587,M4C 1M1,M4C
21156,2018-09-25T21:00:00.000Z,2018-09-28T11:13:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,62,East End-Danforth (62),19637,43.6894531,-79.2960587,M4C 1M1,M4C
79261,2018-01-26T16:00:00.000Z,2018-01-29T18:20:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),73139,43.6952782,-79.2923889,M4C 2H2,M4C
86655,2018-09-14T21:50:00.000Z,2018-09-16T21:50:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),80109,43.6952782,-79.2923889,M4C 2H2,M4C
141595,2018-10-17T12:29:00.000Z,2018-10-17T12:29:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),130706,43.6952782,-79.2923889,M4C 2H2,M4C
141597,2018-10-17T12:29:00.000Z,2018-10-17T12:29:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),130708,43.6952782,-79.2923889,M4C 2H2,M4C
154799,2018-12-14T22:15:00.000Z,2018-12-14T22:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),142755,43.6952782,-79.2923889,M4C 2H2,M4C
154800,2018-12-14T22:15:00.000Z,2018-12-14T22:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),142756,43.6952782,-79.2923889,M4C 2H2,M4C
154801,2018-12-14T22:15:00.000Z,2018-12-14T22:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),142757,43.6952782,-79.2923889,M4C 2H2,M4C
101658,2018-10-10T20:08:00.000Z,2018-10-10T20:08:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),94000,43.6951332,-79.3034821,M4C 2L6,M4C
157272,2018-10-27T12:13:00.000Z,2018-10-27T12:13:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),145428,43.6951332,-79.3034821,M4C 2L6,M4C
31673,2018-08-17T17:30:00.000Z,2018-08-17T18:13:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,61,Taylor-Massey (61),28215,43.6951332,-79.3034821,M4C 2L6,M4C
17616,2018-07-07T06:45:00.000Z,2018-07-07T06:48:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,66,Danforth (66),16258,43.6854057,-79.3140869,M4C 4B1,M4C
106530,2018-10-19T15:30:00.000Z,2018-10-19T15:30:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,60,Woodbine-Lumsden (60),98424,43.6924973,-79.3157349,M4C 4E1,M4C
156464,2018-10-19T16:00:00.000Z,2018-10-19T16:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,60,Woodbine-Lumsden (60),144822,43.6924973,-79.3157349,M4C 4E1,M4C
19491,2018-06-02T05:40:00.000Z,2018-06-03T05:44:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),17015,43.6943817,-79.3006058,M4C 4Z8,M4C
32735,2018-12-17T12:00:00.000Z,2018-12-18T01:16:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,61,Taylor-Massey (61),29242,43.6943817,-79.3006058,M4C 4Z8,M4C
32112,2018-01-11T21:08:00.000Z,2018-01-12T14:59:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,62,East End-Danforth (62),29409,43.6903648,-79.2968674,M4C 5B2,M4C
153310,2018-12-03T14:30:00.000Z,2018-12-03T14:41:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D41,121,Oakridge (121),141124,43.6920891,-79.2886963,M4C 5H5,M4C
20879,2018-11-19T22:30:00.000Z,2018-11-20T00:01:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,60,Woodbine-Lumsden (60),19470,43.6992722,-79.3186798,M4C 5J2,M4C
18539,2018-05-02T02:15:00.000Z,2018-05-02T20:03:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,60,Woodbine-Lumsden (60),17673,43.6992722,-79.3186798,M4C 5J2,M4C
139557,2018-06-06T23:20:00.000Z,2018-06-07T03:42:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),128240,43.6960831,-79.2951355,M4C 5L4,M4C
20721,2018-08-18T04:21:00.000Z,2018-08-18T04:21:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),18683,43.6957626,-79.2918549,M4C 5M1,M4C
85063,2018-06-08T09:45:00.000Z,2018-06-08T10:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),78329,43.6957626,-79.2918549,M4C 5M1,M4C
140577,2018-01-24T18:30:00.000Z,2018-01-24T18:33:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,61,Taylor-Massey (61),129595,43.6957626,-79.2918549,M4C 5M1,M4C
16315,2018-02-18T15:30:00.000Z,2018-02-18T16:14:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,63,The Beaches (63),15057,43.6712112,-79.2944717,M4E 1G3,M4E
31853,2018-07-30T08:26:00.000Z,2018-07-30T12:58:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,62,East End-Danforth (62),29017,43.6836586,-79.3015213,M4E 2S3,M4E
98085,2018-07-20T13:00:00.000Z,2018-07-20T15:19:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,62,East End-Danforth (62),90256,43.6781273,-79.301178,M4E 3V6,M4E
140086,2018-05-29T00:00:00.000Z,2018-05-31T22:16:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,62,East End-Danforth (62),129789,43.6781273,-79.301178,M4E 3V6,M4E
147050,2018-07-13T08:56:00.000Z,2018-07-13T08:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,62,East End-Danforth (62),135501,43.6781273,-79.301178,M4E 3V6,M4E
18066,2018-02-18T17:30:00.000Z,2018-02-19T21:46:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,56,Leaside-Bennington (56),16982,43.7110405,-79.3771591,M4G 2K2,M4G
32696,2018-07-15T12:00:00.000Z,2018-07-25T18:58:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,56,Leaside-Bennington (56),29764,43.7051086,-79.3749313,M4G 3B5,M4G
137687,2018-04-05T19:27:00.000Z,2018-04-05T19:27:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),127973,43.7074776,-79.3436279,M4H 1C4,M4H
20910,2018-09-21T08:30:00.000Z,2018-09-21T19:42:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,55,Thorncliffe Park (55),19498,43.7074776,-79.3436279,M4H 1C4,M4H
31260,2018-03-05T09:30:00.000Z,2018-03-05T14:40:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,55,Thorncliffe Park (55),28989,43.7080193,-79.3413849,M4H 1C5,M4H
20572,2018-05-27T21:00:00.000Z,2018-05-28T14:55:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),18881,43.7032127,-79.3466263,M4H 1H9,M4H
94285,2018-03-08T17:02:00.000Z,2018-03-08T17:02:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),87725,43.7032127,-79.3466263,M4H 1H9,M4H
98155,2018-07-19T22:30:00.000Z,2018-07-20T15:48:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),90611,43.7032127,-79.3466263,M4H 1H9,M4H
104841,2018-10-04T09:40:00.000Z,2018-10-04T11:32:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),96871,43.7032127,-79.3466263,M4H 1H9,M4H
150101,2018-06-29T22:00:00.000Z,2018-06-30T00:21:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),138855,43.7032127,-79.3466263,M4H 1H9,M4H
150102,2018-06-29T22:00:00.000Z,2018-06-30T00:21:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),138856,43.7032127,-79.3466263,M4H 1H9,M4H
155933,2018-09-10T02:01:00.000Z,2018-09-10T02:01:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),143107,43.7032127,-79.3466263,M4H 1H9,M4H
159468,2018-06-12T07:00:00.000Z,2018-06-12T10:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),146791,43.7032127,-79.3466263,M4H 1H9,M4H
156121,2018-09-21T12:26:00.000Z,2018-09-21T12:27:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,55,Thorncliffe Park (55),144372,43.7032127,-79.3466263,M4H 1H9,M4H
32346,2018-11-27T12:00:00.000Z,2018-11-27T21:32:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,66,Danforth (66),29484,43.6803169,-79.337822,M4J 1L9,M4J
19264,2018-03-26T02:19:00.000Z,2018-03-26T02:19:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,59,Danforth East York (59),17148,43.6888695,-79.3345337,M4J 2E8,M4J
20834,2018-08-11T01:00:00.000Z,2018-08-11T16:22:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,58,Old East York (58),19908,43.6908607,-79.3420563,M4J 2M1,M4J
143852,2018-05-06T09:00:00.000Z,2018-05-22T17:32:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,59,Danforth East York (59),132083,43.6908493,-79.3415604,M4J 2M4,M4J
31622,2018-05-13T00:03:00.000Z,2018-05-13T00:06:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,69,Blake-Jones (69),28125,43.676651,-79.340004,M4J 3E2,M4J
31623,2018-05-13T00:03:00.000Z,2018-05-13T00:06:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,69,Blake-Jones (69),28129,43.676651,-79.340004,M4J 3E2,M4J
82473,2018-07-08T22:54:00.000Z,2018-07-08T22:54:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,69,Blake-Jones (69),76061,43.676651,-79.340004,M4J 3E2,M4J
82950,2018-07-08T22:54:00.000Z,2018-07-08T22:54:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,69,Blake-Jones (69),76477,43.676651,-79.340004,M4J 3E2,M4J
21441,2018-05-26T23:00:00.000Z,2018-05-27T12:45:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,69,Blake-Jones (69),19119,43.676651,-79.340004,M4J 3E2,M4J
31644,2018-08-14T08:30:00.000Z,2018-08-14T19:38:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,69,Blake-Jones (69),28186,43.676651,-79.340004,M4J 3E2,M4J
89730,2018-01-18T06:00:00.000Z,2018-01-18T15:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,67,Playter Estates-Danforth (67),83861,43.6775246,-79.3586502,M4K,M4K
31682,2018-08-15T19:45:00.000Z,2018-08-15T21:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,68,North Riverdale (68),28224,43.6678848,-79.34552,M4K 1A3,M4K
30902,2018-04-22T23:14:00.000Z,2018-04-23T00:16:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,67,Playter Estates-Danforth (67),28371,43.6782722,-79.3483124,M4K 1P7,M4K
144954,2018-10-29T16:00:00.000Z,2018-11-08T17:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,67,Playter Estates-Danforth (67),133520,43.6812782,-79.358902,M4K 1X3,M4K
20925,2018-06-26T11:00:00.000Z,2018-06-26T11:35:00.000Z,Apartment,2120,200,B&E,Break and Enter,D54,67,Playter Estates-Danforth (67),19512,43.6796799,-79.3594055,M4K 2L8,M4K
91088,2018-10-03T00:00:00.000Z,2018-10-08T23:33:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,68,North Riverdale (68),84084,43.6748009,-79.3575821,M4K 2P4,M4K
20855,2018-10-27T15:30:00.000Z,2018-10-29T17:31:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,68,North Riverdale (68),19363,43.6748009,-79.3575821,M4K 2P4,M4K
95330,2018-02-15T18:20:00.000Z,2018-04-20T18:20:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D54,57,Broadview North (57),88149,43.6875801,-79.352951,M4K 3G7,M4K
90855,2018-12-02T22:22:00.000Z,2018-12-02T22:22:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,69,Blake-Jones (69),84482,43.6702919,-79.3412704,M4K 3P3,M4K
16980,2018-07-09T09:30:00.000Z,2018-07-09T15:38:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,69,Blake-Jones (69),15938,43.672123,-79.3420486,M4K 3P9,M4K
102022,2018-08-13T17:00:00.000Z,2018-08-13T18:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,65,Greenwood-Coxwell (65),94644,43.6657791,-79.3191147,M4L 1E5,M4L
94942,2018-12-22T19:30:00.000Z,2018-12-22T21:49:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,65,Greenwood-Coxwell (65),87243,43.6659164,-79.3185043,M4L 1G1,M4L
152847,2018-11-04T22:39:00.000Z,2018-11-04T22:39:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,63,The Beaches (63),141925,43.669178,-79.3038788,M4L 1H5,M4L
18924,2018-06-30T14:30:00.000Z,2018-07-15T10:18:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,63,The Beaches (63),17364,43.669178,-79.3038788,M4L 1H5,M4L
30952,2018-05-22T08:00:00.000Z,2018-05-22T12:45:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,64,Woodbine Corridor (64),28685,43.6705208,-79.3116226,M4L 1S7,M4L
30775,2018-02-07T10:00:00.000Z,2018-02-07T21:51:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,65,Greenwood-Coxwell (65),28760,43.6723137,-79.3218613,M4L 1Z8,M4L
32383,2018-03-15T19:00:00.000Z,2018-03-16T20:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,65,Greenwood-Coxwell (65),29517,43.6723137,-79.3218613,M4L 1Z8,M4L
32617,2018-03-15T20:12:00.000Z,2018-03-16T18:10:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,65,Greenwood-Coxwell (65),29699,43.6723137,-79.3218613,M4L 1Z8,M4L
21286,2018-07-17T15:00:00.000Z,2018-07-19T14:35:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,65,Greenwood-Coxwell (65),19204,43.6715813,-79.3250732,M4L 2V5,M4L
79186,2018-03-13T21:50:00.000Z,2018-03-13T21:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,65,Greenwood-Coxwell (65),73634,43.6652946,-79.3212891,M4L 2W3,M4L
159971,2018-06-27T20:00:00.000Z,2018-06-27T20:03:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,65,Greenwood-Coxwell (65),147606,43.6726685,-79.3203964,M4L 3A3,M4L
90737,2018-11-26T18:45:00.000Z,2018-11-26T18:48:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,64,Woodbine Corridor (64),84896,43.6729088,-79.3193054,M4L 3B5,M4L
86968,2018-04-12T03:30:00.000Z,2018-04-13T14:10:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,64,Woodbine Corridor (64),80106,43.6792641,-79.3134232,M4L 3K8,M4L
88993,2018-07-14T19:37:00.000Z,2018-07-14T19:37:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,64,Woodbine Corridor (64),82219,43.6792641,-79.3134232,M4L 3K8,M4L
89341,2018-10-13T02:16:00.000Z,2018-10-13T02:16:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,64,Woodbine Corridor (64),82874,43.6792641,-79.3134232,M4L 3K8,M4L
32834,2018-12-25T22:00:00.000Z,2018-12-25T22:06:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,64,Woodbine Corridor (64),29316,43.6792641,-79.3134232,M4L 3K8,M4L
32218,2018-10-01T20:30:00.000Z,2018-10-01T21:42:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,64,Woodbine Corridor (64),29691,43.6792641,-79.3134232,M4L 3K8,M4L
91210,2018-08-17T11:54:00.000Z,2018-09-23T11:54:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,64,Woodbine Corridor (64),84714,43.6688919,-79.3176498,M4M 1S9,M4M
16690,2018-04-07T09:30:00.000Z,2018-04-07T21:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,70,South Riverdale (70),15553,43.6630592,-79.3516083,M4M 1T4,M4M
20869,2018-05-25T13:00:00.000Z,2018-05-28T19:19:00.000Z,Apartment,2120,200,B&E,Break and Enter,D55,70,South Riverdale (70),19464,43.659153,-79.3486481,M4M 2H2,M4M
97967,2018-02-26T20:00:00.000Z,2018-02-26T20:04:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,70,South Riverdale (70),90033,43.6605644,-79.3372726,M4M 2V6,M4M
158827,2018-05-18T07:00:00.000Z,2018-05-18T08:09:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,70,South Riverdale (70),146106,43.6605644,-79.3372726,M4M 2V6,M4M
156781,2018-10-27T22:36:00.000Z,2018-10-27T22:36:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,70,South Riverdale (70),144272,43.6605644,-79.3372726,M4M 2V6,M4M
156782,2018-10-27T22:36:00.000Z,2018-10-27T22:36:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,70,South Riverdale (70),144273,43.6605644,-79.3372726,M4M 2V6,M4M
142422,2018-02-19T17:37:00.000Z,2018-02-19T18:09:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,65,Greenwood-Coxwell (65),131898,43.6621132,-79.3297348,M4M 3C3,M4M
21336,2018-04-22T04:00:00.000Z,2018-05-12T16:13:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D55,70,South Riverdale (70),19023,43.6600418,-79.3532104,M4M 3G3,M4M
19417,2018-11-18T10:30:00.000Z,2018-11-18T12:16:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D43,139,Scarborough Village (139),17740,43.744606,-79.2123871,M4P 1A6,M4P
32502,2018-06-01T00:00:00.000Z,2018-08-16T10:41:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,104,Mount Pleasant West (104),29612,43.7079887,-79.3986282,M4P 1E4,M4P
31270,2018-03-22T23:50:00.000Z,2018-03-23T08:36:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,99,Mount Pleasant East (99),28998,43.7086563,-79.3888779,M4P 1L3,M4P
19154,2018-11-19T10:01:00.000Z,2018-11-25T16:21:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,99,Mount Pleasant East (99),17477,43.7091942,-79.3862,M4P 1L7,M4P
18974,2018-05-17T23:00:00.000Z,2018-05-21T13:00:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,99,Mount Pleasant East (99),17897,43.7091942,-79.3862,M4P 1L7,M4P
150615,2018-05-13T10:47:00.000Z,2018-05-13T10:47:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,104,Mount Pleasant West (104),139198,43.7090912,-79.3988724,M4P 2E6,M4P
89547,2018-08-17T07:55:00.000Z,2018-08-17T07:55:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,104,Mount Pleasant West (104),82133,43.7095871,-79.3989944,M4P 2H4,M4P
96454,2018-01-16T13:53:00.000Z,2018-01-16T13:56:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,104,Mount Pleasant West (104),89042,43.7110786,-79.3993149,M4P 2H5,M4P
21038,2018-06-11T18:00:00.000Z,2018-06-11T18:39:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,104,Mount Pleasant West (104),19808,43.7110786,-79.3993149,M4P 2H5,M4P
159550,2018-04-12T00:20:00.000Z,2018-04-12T00:24:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,104,Mount Pleasant West (104),147732,43.7120667,-79.3944626,M4P 3H6,M4P
21129,2018-04-29T12:30:00.000Z,2018-04-29T20:48:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,104,Mount Pleasant West (104),19615,43.7120667,-79.3944626,M4P 3H6,M4P
155709,2018-03-15T12:00:00.000Z,2018-04-28T20:20:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,103,Lawrence Park South (103),143576,43.7239914,-79.4031754,M4R 1T7,M4R
17691,2018-04-20T14:00:00.000Z,2018-04-20T19:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,104,Mount Pleasant West (104),16823,43.6994972,-79.3908768,M4S 1E8,M4S
20826,2018-09-02T21:00:00.000Z,2018-09-05T13:43:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,104,Mount Pleasant West (104),19900,43.7047462,-79.3959503,M4S 1V5,M4S
79184,2018-03-13T06:30:00.000Z,2018-03-13T06:33:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,104,Mount Pleasant West (104),73632,43.6973763,-79.3964691,M4S 1X8,M4S
18135,2018-04-13T21:00:00.000Z,2018-04-14T03:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,97,Yonge-St.Clair (97),16430,43.6946602,-79.3972626,M4V 1Y8,M4V
18848,2018-03-05T12:00:00.000Z,2018-03-18T11:27:00.000Z,Apartment,2120,200,B&E,Break and Enter,D52,95,Annex (95),17419,43.6699753,-79.3880157,M4W 1A6,M4W
17883,2018-04-15T09:00:00.000Z,2018-04-30T12:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,98,Rosedale-Moore Park (98),16692,43.672699,-79.3878098,M4W 2J1,M4W
32138,2018-09-15T21:46:00.000Z,2018-09-15T21:46:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,98,Rosedale-Moore Park (98),29431,43.671814,-79.3846359,M4W 2N1,M4W
99536,2018-07-16T18:49:00.000Z,2018-08-01T18:00:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D53,98,Rosedale-Moore Park (98),91116,43.671814,-79.3846359,M4W 2N1,M4W
19381,2018-08-27T19:15:00.000Z,2018-08-27T19:15:00.000Z,Apartment,2120,200,B&E,Break and Enter,D53,98,Rosedale-Moore Park (98),17695,43.671814,-79.3846359,M4W 2N1,M4W
31951,2018-03-16T19:15:00.000Z,2018-03-16T19:25:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,71,Cabbagetown-South St.James Town (71),29117,43.6679344,-79.3661957,M4X 1E1,M4X
32113,2018-02-25T09:00:00.000Z,2018-03-07T13:14:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),29410,43.6679115,-79.3709106,M4X 1G8,M4X
102776,2018-09-19T08:00:00.000Z,2018-09-19T08:06:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),94252,43.6679115,-79.3709106,M4X 1G8,M4X
161910,2018-11-30T06:23:00.000Z,2018-11-30T06:23:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),149037,43.6679115,-79.3709106,M4X 1G8,M4X
161911,2018-11-30T06:23:00.000Z,2018-11-30T06:23:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),149038,43.6679115,-79.3709106,M4X 1G8,M4X
18802,2018-06-20T09:00:00.000Z,2018-06-20T20:45:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),17388,43.6679115,-79.3709106,M4X 1G8,M4X
19443,2018-06-20T14:28:00.000Z,2018-06-20T18:25:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),17763,43.6679115,-79.3709106,M4X 1G8,M4X
18284,2018-07-09T18:48:00.000Z,2018-07-09T18:48:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),16351,43.6679115,-79.3709106,M4X 1G8,M4X
91493,2018-11-24T23:59:00.000Z,2018-11-25T01:53:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),84856,43.6712914,-79.3749771,M4X 1J6,M4X
153477,2018-12-03T19:57:00.000Z,2018-12-03T20:58:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),141058,43.6712799,-79.3754196,M4X 1J6,M4X
153478,2018-12-03T19:57:00.000Z,2018-12-03T20:58:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),141059,43.6712799,-79.3754196,M4X 1J6,M4X
21328,2018-05-23T16:00:00.000Z,2018-05-27T15:13:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),19017,43.6712799,-79.3754196,M4X 1J6,M4X
98547,2018-03-01T12:02:00.000Z,2018-08-21T12:02:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),90581,43.6713295,-79.3737259,M4X 1J7,M4X
21571,2018-10-26T11:45:00.000Z,2018-10-27T02:23:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),19675,43.6713295,-79.3737259,M4X 1J7,M4X
31517,2018-10-26T15:15:00.000Z,2018-10-26T15:20:00.000Z,Apartment,2120,200,B&E,Break and Enter,D51,74,North St.James Town (74),28514,43.6713295,-79.3737259,M4X 1J7,M4X
18543,2018-03-25T08:00:00.000Z,2018-03-26T15:11:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),17138,43.6672974,-79.3737793,M4X 1K7,M4X
82859,2018-05-01T14:52:00.000Z,2018-05-01T14:52:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),76391,43.6672974,-79.3737793,M4X 1K7,M4X
90242,2018-08-23T08:55:00.000Z,2018-08-23T09:01:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),83463,43.6672974,-79.3737793,M4X 1K7,M4X
98289,2018-04-10T17:51:00.000Z,2018-04-10T17:51:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),90343,43.6672974,-79.3737793,M4X 1K7,M4X
138131,2018-04-22T17:53:00.000Z,2018-04-22T17:53:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D51,74,North St.James Town (74),127095,43.6688728,-79.3744507,M4X 1K7,M4X
