Index_,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,MCI,Division,Hood_ID,Neighbourhood,ObjectId,Lat,Long,Postal Code
159499,2018-03-01T06:00:00.000Z,2018-03-01T06:37:00.000Z,Outside,1610,150,Robbery - Purse Snatch,Robbery,D22,9,Edenbridge-Humber Valley (9),147231,43.6513634,-79.5263977,
176262,2018-06-22T19:00:00.000Z,2018-06-26T09:13:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D22,9,Edenbridge-Humber Valley (9),163118,43.6817131,-79.5138931,
176263,2018-06-22T19:00:00.000Z,2018-06-26T09:13:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D22,9,Edenbridge-Humber Valley (9),163123,43.6817131,-79.5138931,
20041,2018-10-21T11:30:00.000Z,2018-10-21T11:35:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D41,138,Eglinton East (138),18982,43.7355843,-79.2531891,
31183,2018-05-22T19:00:00.000Z,2018-05-22T20:13:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D41,138,Eglinton East (138),28932,43.7360458,-79.2587738,
17923,2018-03-10T10:00:00.000Z,2018-03-10T14:12:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),16733,43.7360458,-79.2587738,
17927,2018-03-17T03:15:00.000Z,2018-03-17T03:50:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),16736,43.7355843,-79.2531891,
31688,2018-09-06T11:30:00.000Z,2018-09-06T14:48:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),28230,43.7360458,-79.2587738,
31513,2018-10-15T08:30:00.000Z,2018-10-15T18:09:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),28407,43.7360458,-79.2587738,
78834,2018-02-14T08:30:00.000Z,2018-02-14T17:31:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),72940,43.7360458,-79.2587738,
81464,2018-05-29T20:45:00.000Z,2018-05-30T20:53:00.000Z,Apartment,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),75368,43.7366791,-79.2372894,
85455,2018-07-04T09:30:00.000Z,2018-07-15T19:46:00.000Z,Apartment,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),79530,43.7366791,-79.2372894,
88388,2018-08-19T11:00:00.000Z,2018-08-19T18:03:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),81693,43.7360458,-79.2587738,
90859,2018-12-10T14:30:00.000Z,2018-12-10T15:55:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),84486,43.7360458,-79.2587738,
91497,2018-10-15T08:00:00.000Z,2018-10-15T18:02:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),84860,43.7360458,-79.2587738,
94682,2018-04-12T15:00:00.000Z,2018-04-12T15:17:00.000Z,Apartment,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),87105,43.7426338,-79.245224,
99577,2018-09-18T12:44:00.000Z,2018-09-18T12:44:00.000Z,Apartment,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),91157,43.7366791,-79.2372894,
99494,2018-04-29T13:00:00.000Z,2018-04-29T19:50:00.000Z,Apartment,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),91573,43.7416115,-79.2397308,
107000,2018-12-13T12:00:00.000Z,2018-12-13T17:49:00.000Z,Apartment,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),98375,43.740593,-79.239296,
139041,2018-06-14T07:30:00.000Z,2018-06-14T18:03:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),128528,43.7391586,-79.2620316,
153110,2018-12-03T15:30:00.000Z,2018-12-03T21:43:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),141392,43.7360458,-79.2587738,
160902,2018-11-14T07:10:00.000Z,2018-11-14T18:57:00.000Z,Apartment,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),148721,43.7405968,-79.2357254,
154083,2018-04-04T19:00:00.000Z,2018-04-04T20:08:00.000Z,Apartment,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),142227,43.7408485,-79.2561035,
144387,2018-05-02T08:00:00.000Z,2018-05-03T03:45:00.000Z,Apartment,2120,220,B&E W'Intent,Break and Enter,D43,138,Eglinton East (138),133277,43.7381363,-79.2379379,
158793,2018-05-09T01:00:00.000Z,2018-05-09T11:08:00.000Z,Apartment,2120,220,B&E W'Intent,Break and Enter,D43,138,Eglinton East (138),146630,43.7416115,-79.2397308,
154635,2018-01-08T14:00:00.000Z,2018-01-08T20:38:00.000Z,Apartment,2120,220,B&E W'Intent,Break and Enter,D41,138,Eglinton East (138),142247,43.7358513,-79.2520523,
86078,2018-08-25T03:00:00.000Z,2018-08-25T04:18:00.000Z,Apartment,1450,120,Discharge Firearm With Intent,Assault,D41,138,Eglinton East (138),79323,43.7358513,-79.2520523,
177440,2018-10-05T17:00:00.000Z,2018-10-30T23:15:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),164762,43.7355843,-79.2531891,
18976,2018-10-21T12:15:00.000Z,2018-10-25T16:37:00.000Z,Apartment,2130,210,Theft Over,Theft Over,D41,138,Eglinton East (138),17898,43.7360458,-79.2587738,
81469,2018-04-01T20:33:00.000Z,2018-04-01T20:33:00.000Z,House,1430,100,Assault,Assault,D43,138,Eglinton East (138),75372,43.739521,-79.2495346,
89514,2018-08-15T18:30:00.000Z,2018-08-15T18:58:00.000Z,House,1430,100,Assault,Assault,D43,138,Eglinton East (138),82665,43.7378883,-79.248848,
101710,2018-10-11T10:30:00.000Z,2018-10-11T10:35:00.000Z,House,1430,100,Assault,Assault,D43,138,Eglinton East (138),93751,43.7399254,-79.2455292,
136905,2018-02-27T12:00:00.000Z,2018-03-04T20:00:00.000Z,House,1430,100,Assault,Assault,D41,138,Eglinton East (138),126964,43.7398682,-79.2524796,
144997,2018-06-24T15:31:00.000Z,2018-06-24T15:31:00.000Z,House,1430,100,Assault,Assault,D43,138,Eglinton East (138),133836,43.7416115,-79.2397308,
153361,2018-12-13T12:00:00.000Z,2018-12-15T22:06:00.000Z,House,1430,100,Assault,Assault,D43,138,Eglinton East (138),141705,43.7399254,-79.2455292,
160740,2018-10-21T03:30:00.000Z,2018-10-21T05:36:00.000Z,House,1430,100,Assault,Assault,D43,138,Eglinton East (138),148296,43.7432327,-79.2450638,
142116,2018-03-02T21:40:00.000Z,2018-03-02T21:40:00.000Z,House,1430,100,Assault,Assault,D41,138,Eglinton East (138),131979,43.7391586,-79.2620316,
31777,2018-08-15T18:30:00.000Z,2018-08-15T18:58:00.000Z,House,1420,100,Assault With Weapon,Assault,D43,138,Eglinton East (138),29820,43.7378883,-79.248848,
144998,2018-06-24T15:31:00.000Z,2018-06-24T15:31:00.000Z,House,1420,100,Assault With Weapon,Assault,D43,138,Eglinton East (138),133837,43.7416115,-79.2397308,
21889,2018-08-17T18:00:00.000Z,2018-08-20T14:10:00.000Z,House,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),19334,43.7427979,-79.2331314,
80387,2018-03-13T07:35:00.000Z,2018-03-13T17:57:00.000Z,House,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),74681,43.7365112,-79.2617264,
88223,2018-07-13T12:00:00.000Z,2018-07-17T12:53:00.000Z,House,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),81667,43.731823,-79.2460175,
143510,2018-11-07T18:01:00.000Z,2018-11-07T18:01:00.000Z,House,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),132889,43.7444458,-79.2355576,
150507,2018-05-12T14:00:00.000Z,2018-05-13T18:06:00.000Z,House,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),138409,43.7345543,-79.2471466,
93624,2018-03-01T12:00:00.000Z,2018-03-01T16:34:00.000Z,House,2120,200,B&E,Break and Enter,D43,138,Eglinton East (138),86338,43.7445908,-79.237381,
160358,2018-01-09T12:47:00.000Z,2018-01-09T12:47:00.000Z,House,2120,200,B&E,Break and Enter,D41,138,Eglinton East (138),147199,43.7326546,-79.2463608,
148768,2018-07-25T21:00:00.000Z,2018-07-28T21:11:00.000Z,Outside,1410,100,Aggravated Assault,Assault,D41,138,Eglinton East (138),137204,43.7366982,-79.248085,
160015,2018-07-12T23:45:00.000Z,2018-07-12T23:52:00.000Z,Outside,1410,100,Aggravated Assault,Assault,D41,138,Eglinton East (138),147647,43.7360458,-79.2587738,
77489,2018-01-22T01:37:00.000Z,2018-01-22T01:37:00.000Z,Outside,1430,100,Assault,Assault,D43,138,Eglinton East (138),71762,43.7366982,-79.248085,
80041,2018-02-17T15:00:00.000Z,2018-02-17T17:37:00.000Z,Outside,1430,100,Assault,Assault,D43,138,Eglinton East (138),73804,43.7427979,-79.2331314,
80067,2018-04-14T03:30:00.000Z,2018-04-14T03:35:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),73827,43.7391586,-79.2620316,
78482,2018-01-20T19:00:00.000Z,2018-01-20T19:11:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),72756,43.7340698,-79.2601852,
83600,2018-07-07T19:15:00.000Z,2018-07-07T19:22:00.000Z,Outside,1430,100,Assault,Assault,D43,138,Eglinton East (138),77513,43.7366982,-79.248085,
83657,2018-07-08T23:00:00.000Z,2018-07-08T23:32:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),77966,43.7350769,-79.2556076,
87185,2018-05-06T04:00:00.000Z,2018-05-06T04:06:00.000Z,Outside,1430,100,Assault,Assault,D43,138,Eglinton East (138),80116,43.7370987,-79.2461624,
86681,2018-07-06T15:39:00.000Z,2018-07-06T15:39:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),80569,43.7355843,-79.2531891,
89422,2018-11-08T13:31:00.000Z,2018-11-08T13:31:00.000Z,Outside,1430,100,Assault,Assault,D43,138,Eglinton East (138),82258,43.744854,-79.2311859,
101770,2018-07-26T12:27:00.000Z,2018-07-26T13:10:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),94004,43.7360458,-79.2587738,
102349,2018-08-18T19:40:00.000Z,2018-08-18T19:42:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),94849,43.733696,-79.2617798,
134127,2018-01-14T03:00:00.000Z,2018-01-14T03:00:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),123353,43.7379875,-79.2529373,
93660,2018-04-02T17:30:00.000Z,2018-04-03T15:51:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),86583,43.7366982,-79.248085,
161593,2018-12-31T03:13:00.000Z,2018-12-31T03:13:00.000Z,Outside,1430,100,Assault,Assault,D41,138,Eglinton East (138),148436,43.7351761,-79.2473831,
142866,2018-11-06T08:35:00.000Z,2018-11-06T08:41:00.000Z,Outside,1430,100,Assault,Assault,D43,138,Eglinton East (138),131100,43.7395325,-79.2352524,
21231,2018-08-13T20:50:00.000Z,2018-08-13T21:23:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D43,138,Eglinton East (138),19153,43.7376328,-79.2437439,
21887,2018-08-15T00:01:00.000Z,2018-08-18T10:02:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D41,138,Eglinton East (138),19332,43.7345314,-79.2581024,
20971,2018-01-16T19:25:00.000Z,2018-01-16T19:28:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D41,138,Eglinton East (138),19346,43.7360458,-79.2587738,
87670,2018-07-17T19:10:00.000Z,2018-07-17T19:17:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D41,138,Eglinton East (138),81178,43.7358513,-79.2520523,
148767,2018-07-25T21:00:00.000Z,2018-07-28T21:11:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D41,138,Eglinton East (138),137203,43.7366982,-79.248085,
142865,2018-11-06T08:35:00.000Z,2018-11-06T08:41:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D43,138,Eglinton East (138),131099,43.7395325,-79.2352524,
141373,2018-02-19T21:00:00.000Z,2018-02-19T22:15:00.000Z,Outside,1420,100,Assault With Weapon,Assault,D43,138,Eglinton East (138),130122,43.7388573,-79.2383575,
147108,2018-08-31T23:30:00.000Z,2018-09-01T13:12:00.000Z,Outside,1450,100,Discharge Firearm - Recklessly,Assault,D41,138,Eglinton East (138),135655,43.7366982,-79.248085,
90440,2018-10-15T13:33:00.000Z,2018-10-15T13:39:00.000Z,Outside,1610,170,Robbery - Delivery Person,Robbery,D43,138,Eglinton East (138),83972,43.744812,-79.2339783,
17353,2018-01-21T18:10:00.000Z,2018-01-21T18:10:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D41,138,Eglinton East (138),16560,43.7358513,-79.2520523,
20081,2018-03-27T08:06:00.000Z,2018-03-27T08:17:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D43,138,Eglinton East (138),18139,43.7388573,-79.2383575,
20705,2018-09-19T20:05:00.000Z,2018-09-19T20:05:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D41,138,Eglinton East (138),18669,43.7389374,-79.2599716,
20706,2018-09-19T20:05:00.000Z,2018-09-19T20:05:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D41,138,Eglinton East (138),18670,43.7389374,-79.2599716,
80715,2018-02-03T03:20:00.000Z,2018-02-04T22:44:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D43,138,Eglinton East (138),74607,43.7366982,-79.248085,
90570,2018-01-25T18:30:00.000Z,2018-01-25T20:46:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D41,138,Eglinton East (138),83762,43.7379875,-79.2529373,
98267,2018-08-05T21:38:00.000Z,2018-08-05T21:40:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D41,138,Eglinton East (138),90323,43.7348099,-79.2568359,
153437,2018-12-13T11:00:00.000Z,2018-12-14T07:07:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D43,138,Eglinton East (138),141024,43.7441711,-79.2447968,
159109,2018-02-27T17:59:00.000Z,2018-02-27T17:59:00.000Z,Outside,1610,200,Robbery - Mugging,Robbery,D41,138,Eglinton East (138),146672,43.7360458,-79.2587738,
90569,2018-01-25T18:30:00.000Z,2018-01-25T20:46:00.000Z,Outside,1610,150,Robbery - Purse Snatch,Robbery,D41,138,Eglinton East (138),83761,43.7379875,-79.2529373,
18559,2018-06-27T21:30:00.000Z,2018-06-27T21:39:00.000Z,Outside,1610,180,Robbery - Swarming,Robbery,D43,138,Eglinton East (138),17276,43.7423935,-79.2400818,
18560,2018-06-27T21:30:00.000Z,2018-06-27T21:39:00.000Z,Outside,1610,180,Robbery - Swarming,Robbery,D43,138,Eglinton East (138),17277,43.7423935,-79.2400818,
160016,2018-07-12T23:45:00.000Z,2018-07-12T23:52:00.000Z,Outside,1610,180,Robbery - Swarming,Robbery,D41,138,Eglinton East (138),147648,43.7360458,-79.2587738,
107750,2018-11-19T20:11:00.000Z,2018-11-19T20:11:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D43,138,Eglinton East (138),99235,43.7444687,-79.2432098,
158354,2018-08-06T04:00:00.000Z,2018-08-13T21:58:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D41,138,Eglinton East (138),145989,43.7366982,-79.248085,
141370,2018-02-19T21:00:00.000Z,2018-02-19T22:15:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D43,138,Eglinton East (138),130119,43.7388573,-79.2383575,
141371,2018-02-19T21:00:00.000Z,2018-02-19T22:15:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D43,138,Eglinton East (138),130120,43.7388573,-79.2383575,
141372,2018-02-19T21:00:00.000Z,2018-02-19T22:15:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D43,138,Eglinton East (138),130121,43.7388573,-79.2383575,
141134,2018-08-31T19:07:00.000Z,2018-08-31T19:09:00.000Z,Outside,1610,100,Robbery With Weapon,Robbery,D43,138,Eglinton East (138),130251,43.7388573,-79.2383575,
88466,2018-08-21T19:00:00.000Z,2018-08-22T08:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D43,138,Eglinton East (138),81244,43.740593,-79.239296,
154862,2018-12-12T17:00:00.000Z,2018-12-14T06:20:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,D43,138,Eglinton East (138),142592,43.743866,-79.2371063,
166636,2018-07-24T20:30:00.000Z,2018-07-27T09:06:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),153365,43.7360458,-79.2587738,
166949,2018-10-08T20:00:00.000Z,2018-10-09T05:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),154700,43.7345314,-79.2581024,
172929,2018-11-30T21:15:00.000Z,2018-11-30T22:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),160169,43.7366982,-79.248085,
172837,2018-11-10T22:30:00.000Z,2018-11-11T13:45:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),160417,43.7360458,-79.2587738,
173748,2018-04-05T21:30:00.000Z,2018-04-06T11:08:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),160781,43.7366982,-79.248085,
180444,2018-12-28T07:30:00.000Z,2018-12-28T17:51:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),167258,43.733696,-79.2617798,
179001,2018-09-26T15:00:00.000Z,2018-09-27T10:11:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),166135,43.7360458,-79.2587738,
179003,2018-09-26T17:00:00.000Z,2018-09-27T10:10:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D43,138,Eglinton East (138),166154,43.7416115,-79.2326126,
179878,2018-11-28T16:00:00.000Z,2018-11-28T21:47:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),166664,43.7360458,-79.2587738,
176508,2018-12-23T16:30:00.000Z,2018-12-24T09:22:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),163553,43.7345314,-79.2581024,
176631,2018-06-09T19:30:00.000Z,2018-06-09T20:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),163824,43.7358513,-79.2520523,
171068,2018-01-11T12:00:00.000Z,2018-01-13T15:03:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),158788,43.7345314,-79.2581024,
172199,2018-01-13T20:30:00.000Z,2018-01-13T23:55:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D43,138,Eglinton East (138),159439,43.7405968,-79.2357254,
172705,2018-02-07T20:19:00.000Z,2018-02-07T20:29:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,D41,138,Eglinton East (138),159922,43.7358513,-79.2520523,
16344,2018-01-14T19:50:00.000Z,2018-01-14T20:01:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D23,5,Elms-Old Rexdale (5),15086,43.7212753,-79.5457153,
21041,2018-06-18T09:06:00.000Z,2018-06-18T09:06:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D23,5,Elms-Old Rexdale (5),19811,43.7212753,-79.5457153,
31870,2018-10-15T10:00:00.000Z,2018-10-15T21:08:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D23,5,Elms-Old Rexdale (5),29035,43.7169495,-79.5559845,
85627,2018-07-03T23:27:00.000Z,2018-07-03T23:27:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D23,5,Elms-Old Rexdale (5),79391,43.7169495,-79.5559845,
94764,2018-12-07T18:00:00.000Z,2018-12-07T18:11:00.000Z,Apartment,1420,100,Assault With Weapon,Assault,D23,5,Elms-Old Rexdale (5),87526,43.7169495,-79.5559845,
147649,2018-12-10T12:00:00.000Z,2018-12-10T23:12:00.000Z,Apartment,2120,200,B&E,Break and Enter,D23,5,Elms-Old Rexdale (5),136871,43.7212753,-79.5457153,
91876,2018-09-25T08:15:00.000Z,2018-09-25T08:28:00.000Z,Apartment,1450,120,Discharge Firearm With Intent,Assault,D23,5,Elms-Old Rexdale (5),85679,43.7276535,-79.5495377,
157800,2018-12-24T05:31:00.000Z,2018-12-24T07:29:00.000Z,Apartment,1450,120,Discharge Firearm With Intent,Assault,D23,5,Elms-Old Rexdale (5),145911,43.7180634,-79.5538788,
92922,2018-11-17T00:35:00.000Z,2018-11-17T00:40:00.000Z,Apartment,1610,130,Robbery - Home Invasion,Robbery,D23,5,Elms-Old Rexdale (5),86750,43.725338,-79.550827,
164010,2018-08-30T22:00:00.000Z,2018-08-31T10:10:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),151989,43.7276535,-79.5495377,
180401,2018-07-12T16:15:00.000Z,2018-07-13T07:10:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),167419,43.7169495,-79.5559845,
19293,2018-07-27T18:28:00.000Z,2018-07-27T18:28:00.000Z,House,1410,100,Aggravated Assault,Assault,D23,5,Elms-Old Rexdale (5),17179,43.724884,-79.5597534,
21052,2018-08-04T06:00:00.000Z,2018-08-04T10:50:00.000Z,House,1410,100,Aggravated Assault,Assault,D23,5,Elms-Old Rexdale (5),19822,43.724884,-79.5597534,
88290,2018-10-19T20:00:00.000Z,2018-10-25T15:00:00.000Z,House,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),81723,43.7276535,-79.5495377,
90008,2018-03-01T00:01:00.000Z,2018-10-01T15:00:00.000Z,House,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),83065,43.7221298,-79.5482788,
90427,2018-10-24T19:38:00.000Z,2018-10-24T19:38:00.000Z,House,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),83961,43.7250977,-79.5505676,
93859,2018-12-04T19:43:00.000Z,2018-12-04T19:43:00.000Z,House,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),86923,43.714138,-79.5524597,
19438,2018-09-04T22:35:00.000Z,2018-09-04T22:38:00.000Z,House,1420,100,Assault With Weapon,Assault,D23,5,Elms-Old Rexdale (5),17760,43.7204437,-79.5514832,
32504,2018-03-01T00:01:00.000Z,2018-10-01T15:00:00.000Z,House,2120,200,B&E,Break and Enter,D23,5,Elms-Old Rexdale (5),29614,43.7221298,-79.5482788,
144572,2018-11-16T08:15:00.000Z,2018-11-16T20:30:00.000Z,House,2120,200,B&E,Break and Enter,D23,5,Elms-Old Rexdale (5),133149,43.7181244,-79.5507736,
161948,2018-12-28T02:39:00.000Z,2018-12-28T02:39:00.000Z,House,2120,220,B&E W'Intent,Break and Enter,D23,5,Elms-Old Rexdale (5),149073,43.7186813,-79.5469437,
168131,2018-01-11T23:00:00.000Z,2018-01-12T06:40:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),155117,43.7253838,-79.5576248,
164492,2018-08-08T00:30:00.000Z,2018-08-08T08:40:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),151899,43.7180862,-79.5524445,
170660,2018-02-26T17:00:00.000Z,2018-02-28T21:39:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),157696,43.7240486,-79.5549545,
170112,2018-04-16T22:00:00.000Z,2018-04-17T06:50:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),157845,43.7169495,-79.5559845,
173169,2018-09-29T22:00:00.000Z,2018-09-30T13:19:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),160948,43.725338,-79.550827,
173183,2018-10-04T21:00:00.000Z,2018-10-05T06:45:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),160962,43.7149162,-79.5528183,
175051,2018-09-24T17:00:00.000Z,2018-09-25T06:05:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),162636,43.7212753,-79.5457153,
180360,2018-05-14T23:43:00.000Z,2018-05-15T07:51:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),167378,43.7129021,-79.5540619,
179051,2018-10-16T23:00:00.000Z,2018-10-17T07:33:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),166458,43.7149162,-79.5528183,
179859,2018-11-18T22:00:00.000Z,2018-11-19T07:31:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),166645,43.7161942,-79.5443192,
179860,2018-11-18T22:00:00.000Z,2018-11-19T07:31:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),166646,43.7161942,-79.5443192,
176433,2018-06-15T01:00:00.000Z,2018-06-15T06:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),163473,43.7276535,-79.5495377,
176434,2018-06-15T01:00:00.000Z,2018-06-15T06:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),163474,43.7276535,-79.5495377,
176435,2018-06-15T01:00:00.000Z,2018-06-15T06:24:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),163475,43.7276535,-79.5495377,
177111,2018-12-19T07:05:00.000Z,2018-12-19T07:14:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),164561,43.7186813,-79.5469437,
171012,2018-05-12T21:00:00.000Z,2018-05-13T07:30:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),158750,43.7246895,-79.5522919,
172446,2018-01-26T05:16:00.000Z,2018-01-26T05:16:00.000Z,House,2135,210,Theft Of Motor Vehicle,Auto Theft,D23,5,Elms-Old Rexdale (5),159495,43.7276535,-79.5495377,
84862,2018-05-07T18:40:00.000Z,2018-05-07T21:43:00.000Z,Outside,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),78714,43.7276535,-79.5495377,
87495,2018-09-26T03:00:00.000Z,2018-10-17T13:30:00.000Z,Outside,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),80791,43.7221298,-79.5482788,
90853,2018-12-02T15:00:00.000Z,2018-12-02T15:27:00.000Z,Outside,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),84480,43.7169495,-79.5559845,
94980,2018-05-21T22:00:00.000Z,2018-05-21T22:24:00.000Z,Outside,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),87814,43.7121086,-79.5435715,
96327,2018-06-27T14:10:00.000Z,2018-06-27T14:22:00.000Z,Outside,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),88331,43.7169495,-79.5559845,
99247,2018-09-13T03:05:00.000Z,2018-09-13T03:11:00.000Z,Outside,1430,100,Assault,Assault,D23,5,Elms-Old Rexdale (5),91933,43.7212753,-79.5457153,
